CATEGORYID;ASSETID;ASSETDESC;P_MANUFACTURERID;P_MANUFACTURERID_DESC;DATEMANUFACTURE;NATIONALFACT;FIELDDESC;OWNER;OWNER_DESC;LOAI;LOAI_DESC;U_TT;U_TT_DESC;KIEU_DAPHQ;KIEU_DAPHQ_DESC;I_DM;I_DM_DESC;U_DM;U_DM_DESC;KIEU_CD;KIEU_CD_DESC;TG_CATNM;TG_CATNM_DESC;PHA;PHA_DESC;KIEU_MC;KIEU_MC_DESC;KNCDNMDM;KNCDNMDM_DESC;CT_DC;CT_DC_DESC
0110D00_MC;MC.3713;CT02PHANRIMC471 - 12/1997;HSX.00035;ABB;1997;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99035;SFE240825;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3714;CT02PHANRIMC473 - 12/1997;HSX.00035;ABB;1997;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99035;SFE240825;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3715;CT02PHANRIMC475 - 12/1997;HSX.00035;ABB;1997;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99035;SFE240825;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3716;CT02PHANRIMC477 - 12/1997;HSX.00035;ABB;1997;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99035;SFE240825;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3710;CT02PHANRIMC431 - 12/1997;HSX.00035;ABB;1997;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99035;SFE240825;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2858;CT06BLMC474-06/1995;HSX.00035;ABB;NULL;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99036;VD424;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC8222841;MC132-NMĐG HÀN QUỐC-TRÀ VINH;HSX.00051;Areva;2020;TB040.00002;Ấn Độ;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16115751;CT16DH-MC132-2011;HSX.00051;Areva;2011;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16117064;CT16DH-MC132-NMĐG NMĐG HIỆP THẠNH V1-5, V1-6;HSX.00051;Areva;2011;TB040.00002;Ấn Độ;TB0631;Khách hàng;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC8837809;DAU GIAY_132_MC.132;HSX.00183;GE;2020;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.595;CT13KL2MC172-06/01;HSX.00535;Magrini Galileo - France;1999;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99032;SB6-123;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.594;CT13KL2MC171-06/01;HSX.00535;Magrini Galileo - France;1999;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99032;SB6-123;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2867;CT06CDMC132-10/2001;HSX.00535;Magrini Galileo - France;NULL;TB040.00141;Italy;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99032;SB6-123;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2863;CT06CDMC171-01/2007;HSX.00535;Magrini Galileo - France;NULL;TB040.00141;Italy;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99032;SB6-123;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2980;MC172;HSX.00311;Siemens;2003;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_04;220VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC6561404;CT12TRITONMC132-04/11/2019;HSX.00505;GE T&D - INDIA;2019;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.86;CT04GDMC431-01/01;HSX.00046;Alstom;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99016;FPX24;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12923062;CT04GODAU-MC171-1997;HSX.00508;Gec Alsthom - France;2006;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12637354;CT18THAPCHAMMC174;HSX.00046;Alstom;1996;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12638195;CT18THAPCHAMMC171;HSX.00046;Alstom;1996;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12640153;CT18THAPCHAMMC131-1998;HSX.00046;Alstom;1996;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.65;CT04STMC171-01/97;HSX.00508;Gec Alsthom - France;NULL;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC1209211;CT17 SOCTRANG-MC112-14/08/1997;HSX.00508;Gec Alsthom - France;1996;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC1198355;CT17 SOC TRANG- MC171-14/08/1997;HSX.00508;Gec Alsthom - France;1996;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17697002;CT04TDBMC172-1996;HSX.00508;Gec Alsthom - France;1995;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.123;CT04TDB-MC171-1996;HSX.00508;Gec Alsthom - France;1995;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.124;CT04TDBMC172-1996;HSX.00508;Gec Alsthom - France;1995;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2304;GO DAU_171_MC.171 (kho 2.2);HSX.00508;Gec Alsthom - France;1997;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2305;GO DAU_112_MC.112 (kho 2.2);HSX.00508;Gec Alsthom - France;1996;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2876;CT06LAMC131-10/2008;HSX.00508;Gec Alsthom - France;NULL;TB040.00016;Pháp;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99017;FXT11;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100027;2500;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC18611236;MC.172 MYXUAN A;HSX.00311;Siemens;2002;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99011;3AQ1FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC18623688;DCL.171-1 NGAI GIAO (2/6/2025);HSX.00311;Siemens;2010;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99011;3AQ1FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6077;CT04TANUYEN-MC131-2016;HSX.00046;Alstom;2015;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6078;CT04TANUYEN-MC132-2016;HSX.00046;Alstom;2015;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6079;CT04TANUYEN-MC112-2016;HSX.00046;Alstom;2015;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.4621;MC 171 MYXUAN A;HSX.00311;Siemens;2010;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC17740291;CT04KHANH BINH-MC133-07/11/2024;HSX.00183;GE;2022;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6610;CT06HUUTHANH-MC112_10/2016;HSX.00046;Alstom;2016;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB.2189874;MC.CT05THANHCONGMC131-04/2017;HSX.00046;Alstom;2016;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16985470;MC.CT04THOIAN-MC112-03/2024;HSX.00505;GE T&D - INDIA;2019;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16985467;MC.CT04THOIAN-MC132-26/05/2024;HSX.00505;GE T&D - INDIA;2019;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16977330;MC.CT04KIENDIEN-MC112-03/2024;HSX.00505;GE T&D - INDIA;2019;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99020;GL312F1/4031P;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
